Fecha,Hora,period eating,period other,period resting,period rumination
2024-03-09,13,1.0,0.0,0.0,0.0
2024-03-09,14,0.921,0.079,0.0,0.0
2024-03-09,15,0.528,0.039,0.118,0.315
2024-03-09,16,0.921,0.079,0.0,0.0
2024-03-09,17,0.921,0.079,0.0,0.0
2024-03-09,18,0.921,0.079,0.0,0.0
2024-03-09,19,0.082,0.0,0.039,0.879
2024-03-09,20,0.118,0.0,0.698,0.184
2024-03-09,21,0.0,0.0,0.246,0.754
2024-03-09,22,0.354,0.0,0.102,0.544
2024-03-09,23,0.0,0.0,0.41,0.59
2024-03-12,0,0.079,0.0,0.764,0.157
2024-03-12,1,0.0,0.0,1.0,0.0
2024-03-12,2,0.079,0.0,0.921,0.0
2024-03-12,3,0.0,0.0,1.0,0.0
2024-03-12,4,0.0,0.0,1.0,0.0
2024-03-12,5,0.0,0.0,0.685,0.315
2024-03-12,6,0.0,0.0,1.0,0.0
2024-03-12,7,0.0,0.0,0.239,0.761
2024-03-12,8,0.659,0.0,0.315,0.026
2024-03-12,9,0.836,0.164,0.0,0.0
2024-03-12,10,0.967,0.033,0.0,0.0
2024-03-12,11,0.961,0.039,0.0,0.0
2024-03-12,12,1.0,0.0,0.0,0.0
2024-03-12,13,0.338,0.662,0.0,0.0
2024-03-12,14,0.285,0.321,0.393,0.0
2024-03-12,15,1.0,0.0,0.0,0.0
2024-03-12,16,0.249,0.751,0.0,0.0
2024-03-12,17,0.02,0.39,0.236,0.354
2024-03-12,18,0.02,0.0,0.272,0.708
2024-03-12,19,0.0,0.0,0.003,0.997
2024-03-12,20,0.0,0.0,0.0,1.0
2024-03-12,21,0.0,0.0,0.354,0.646
2024-03-12,22,0.0,0.0,0.574,0.426
2024-03-12,23,0.0,0.0,0.056,0.944
2024-03-13,0,0.0,0.0,0.63,0.37
2024-03-13,1,0.0,0.0,0.426,0.574
2024-03-13,2,0.0,0.0,0.282,0.718
2024-03-13,3,0.0,0.0,0.42,0.58
2024-03-13,4,0.0,0.0,1.0,0.0
2024-03-13,5,0.0,0.0,0.272,0.728
2024-03-13,6,0.079,0.0,0.902,0.02
2024-03-13,7,0.0,0.013,0.2,0.787
2024-03-13,8,0.777,0.223,0.0,0.0
2024-03-13,9,0.921,0.079,0.0,0.0
2024-03-13,10,0.882,0.118,0.0,0.0
2024-03-13,11,0.607,0.354,0.039,0.0
2024-03-13,12,0.0,0.118,0.393,0.489
2024-03-13,13,0.348,0.039,0.197,0.416
2024-03-13,14,0.489,0.079,0.433,0.0
2024-03-13,15,1.0,0.0,0.0,0.0
2024-03-13,16,1.0,0.0,0.0,0.0
2024-03-13,17,1.0,0.0,0.0,0.0
2024-03-13,18,0.413,0.079,0.118,0.39
2024-03-13,19,0.0,0.0,0.0,1.0
2024-03-13,20,0.0,0.0,0.816,0.184
2024-03-13,21,0.0,0.0,0.128,0.872
2024-03-13,22,0.0,0.0,0.118,0.882
2024-03-13,23,0.039,0.0,0.866,0.095
2024-03-14,0,0.0,0.0,0.197,0.803
2024-03-14,1,0.0,0.0,0.82,0.18
2024-03-14,2,0.0,0.0,0.675,0.325
2024-03-14,3,0.0,0.0,0.498,0.502
2024-03-14,4,0.0,0.0,0.249,0.751
2024-03-14,5,0.0,0.0,0.689,0.311
2024-03-14,6,0.0,0.0,0.452,0.548
2024-03-14,7,0.039,0.0,0.8,0.161
2024-03-14,8,0.462,0.0,0.538,0.0
2024-03-14,9,0.725,0.0,0.275,0.0
2024-03-14,10,0.961,0.039,0.0,0.0
2024-03-14,11,1.0,0.0,0.0,0.0
2024-03-14,12,0.252,0.0,0.118,0.63
2024-03-14,13,1.0,0.0,0.0,0.0
2024-03-14,14,1.0,0.0,0.0,0.0
2024-03-14,15,0.58,0.0,0.079,0.341
2024-03-14,16,0.157,0.0,0.593,0.249
2024-03-14,17,0.197,0.0,0.292,0.511
2024-03-14,18,0.0,0.0,0.528,0.472
2024-03-14,19,0.013,0.0,0.436,0.551
2024-03-14,20,0.066,0.0,0.708,0.226
2024-03-14,21,0.0,0.0,0.557,0.443
2024-03-14,22,0.0,0.0,0.584,0.416
2024-03-14,23,0.0,0.0,0.472,0.528
2024-03-15,0,0.0,0.0,0.472,0.528
2024-03-15,1,0.0,0.0,0.898,0.102
2024-03-15,2,0.0,0.0,0.449,0.551
2024-03-15,3,0.0,0.0,1.0,0.0
2024-03-15,4,0.0,0.0,1.0,0.0
2024-03-15,5,0.0,0.0,0.115,0.885
2024-03-15,6,0.0,0.0,0.98,0.02
2024-03-15,7,0.0,0.0,0.449,0.551
2024-03-15,8,0.275,0.0,0.725,0.0
2024-03-15,9,0.951,0.039,0.01,0.0
2024-03-15,10,1.0,0.0,0.0,0.0
2024-03-15,11,1.0,0.0,0.0,0.0
2024-03-15,12,1.0,0.0,0.0,0.0
2024-03-15,13,0.849,0.0,0.151,0.0
2024-03-15,14,0.0,0.0,0.292,0.708
2024-03-15,15,0.748,0.039,0.213,0.0
2024-03-15,16,0.554,0.039,0.289,0.118
2024-03-15,17,0.744,0.098,0.157,0.0
2024-03-15,18,0.551,0.02,0.236,0.193
2024-03-15,19,0.0,0.0,0.407,0.593
2024-03-15,20,0.0,0.0,0.331,0.669
2024-03-15,21,0.0,0.0,0.679,0.321
2024-03-15,22,0.0,0.0,0.613,0.387
2024-03-15,23,0.0,0.0,0.213,0.787
2024-03-16,0,0.0,0.0,0.511,0.489
2024-03-16,1,0.0,0.0,0.741,0.259
2024-03-16,2,0.0,0.0,0.557,0.443
2024-03-16,3,0.0,0.0,0.616,0.384
2024-03-16,4,0.0,0.0,0.37,0.63
2024-03-16,5,0.0,0.0,1.0,0.0
2024-03-16,6,0.079,0.0,0.921,0.0
2024-03-16,7,0.118,0.0,0.725,0.157
2024-03-16,8,0.03,0.0,0.97,0.0
2024-03-16,9,0.882,0.0,0.118,0.0
2024-03-16,10,0.961,0.039,0.0,0.0
2024-03-16,11,0.961,0.039,0.0,0.0
2024-03-16,12,1.0,0.0,0.0,0.0
2024-03-16,13,1.0,0.0,0.0,0.0
2024-03-16,14,0.911,0.089,0.0,0.0
2024-03-16,15,0.157,0.344,0.118,0.38
2024-03-16,16,0.279,0.0,0.0,0.721
2024-03-16,17,0.961,0.0,0.039,0.0
2024-03-16,18,0.964,0.0,0.036,0.0
2024-03-16,19,0.0,0.0,0.161,0.839
2024-03-16,20,0.0,0.0,0.472,0.528
2024-03-16,21,0.039,0.0,0.393,0.567
2024-03-16,22,0.0,0.0,0.0,1.0
2024-03-16,23,0.079,0.0,0.59,0.331
2024-03-17,0,0.0,0.0,0.0,1.0
2024-03-17,1,0.0,0.0,0.63,0.37
2024-03-17,2,0.0,0.0,0.521,0.479
2024-03-17,3,0.0,0.0,0.449,0.551
2024-03-17,4,0.0,0.0,0.407,0.593
2024-03-17,5,0.0,0.0,0.846,0.154
2024-03-17,6,0.0,0.0,0.649,0.351
2024-03-17,7,0.079,0.0,0.879,0.043
2024-03-17,8,0.462,0.0,0.184,0.354
2024-03-17,9,0.246,0.0,0.754,0.0
2024-03-17,10,0.534,0.0,0.23,0.236
2024-03-17,11,1.0,0.0,0.0,0.0
2024-03-17,12,1.0,0.0,0.0,0.0
2024-03-17,13,1.0,0.0,0.0,0.0
2024-03-17,14,1.0,0.0,0.0,0.0
2024-03-17,15,0.659,0.0,0.236,0.105
2024-03-17,16,0.475,0.0,0.197,0.328
2024-03-17,17,1.0,0.0,0.0,0.0
2024-03-17,18,0.764,0.236,0.0,0.0
2024-03-17,19,0.239,0.472,0.236,0.052
2024-03-17,20,0.393,0.0,0.118,0.489
2024-03-17,21,0.551,0.0,0.157,0.292
2024-03-17,22,0.275,0.079,0.495,0.151
2024-03-17,23,0.157,0.0,0.056,0.787
2024-03-18,0,0.567,0.0,0.236,0.197
2024-03-18,1,0.22,0.0,0.039,0.741
2024-03-18,2,0.0,0.0,0.511,0.489
2024-03-18,3,0.0,0.0,0.0,1.0
2024-03-18,4,0.239,0.0,0.393,0.367
2024-03-18,5,0.784,0.0,0.079,0.138
2024-03-18,6,0.705,0.0,0.0,0.295
2024-03-18,7,0.593,0.0,0.197,0.21
2024-03-18,8,0.305,0.0,0.472,0.223
2024-03-18,9,0.089,0.0,0.557,0.354
2024-03-18,10,0.377,0.0,0.544,0.079
2024-03-18,11,0.607,0.0,0.197,0.197
2024-03-18,12,1.0,0.0,0.0,0.0
2024-03-18,13,0.298,0.0,0.348,0.354
2024-03-18,14,0.561,0.0,0.439,0.0
2024-03-18,15,0.685,0.0,0.079,0.236
2024-03-18,16,0.879,0.0,0.121,0.0
2024-03-18,17,0.472,0.0,0.311,0.216
2024-03-18,18,0.59,0.0,0.0,0.41
2024-03-18,19,0.0,0.0,0.17,0.83
2024-03-18,20,0.0,0.0,1.0,0.0
2024-03-18,21,0.0,0.0,0.449,0.551
2024-03-18,22,0.338,0.0,0.151,0.511
2024-03-18,23,0.134,0.0,0.354,0.511
2024-03-19,0,0.0,0.0,0.944,0.056
2024-03-19,1,0.0,0.0,0.0,1.0
2024-03-19,2,0.285,0.0,0.511,0.203
2024-03-19,3,0.344,0.0,0.197,0.459
2024-03-19,4,0.0,0.0,0.751,0.249
2024-03-19,5,0.0,0.0,0.744,0.256
2024-03-19,6,0.705,0.0,0.0,0.295
2024-03-19,7,1.0,0.0,0.0,0.0
2024-03-19,8,1.0,0.0,0.0,0.0
2024-03-19,9,0.285,0.0,0.59,0.125
2024-03-19,10,0.456,0.0,0.079,0.466
2024-03-19,11,0.37,0.0,0.354,0.275
2024-03-19,12,0.0,0.0,0.646,0.354
2024-03-19,13,0.78,0.0,0.18,0.039
2024-03-19,14,0.961,0.039,0.0,0.0
2024-03-19,15,1.0,0.0,0.0,0.0
2024-03-19,16,0.646,0.0,0.197,0.157
2024-03-19,17,0.449,0.472,0.079,0.0
2024-03-19,18,0.649,0.0,0.079,0.272
2024-03-19,19,0.0,0.0,0.079,0.921
2024-03-19,20,0.0,0.0,0.62,0.38
2024-03-19,21,0.0,0.0,0.875,0.125
2024-03-19,22,0.574,0.0,0.0,0.426
2024-03-19,23,0.331,0.0,0.157,0.511
2024-03-20,0,0.725,0.0,0.039,0.236
2024-03-20,1,0.18,0.0,0.157,0.662
2024-03-20,2,0.0,0.0,0.718,0.282
2024-03-20,3,0.0,0.0,0.489,0.511
2024-03-20,4,0.0,0.0,1.0,0.0
2024-03-20,5,0.0,0.0,0.39,0.61
2024-03-20,6,0.705,0.0,0.0,0.295
2024-03-20,7,1.0,0.0,0.0,0.0
2024-03-20,8,1.0,0.0,0.0,0.0
2024-03-20,9,0.331,0.039,0.511,0.118
2024-03-20,10,0.82,0.0,0.18,0.0
2024-03-20,11,0.0,0.0,0.882,0.118
2024-03-20,12,0.803,0.0,0.118,0.079
2024-03-20,13,0.77,0.0,0.039,0.19
2024-03-20,14,0.0,0.0,0.639,0.361
2024-03-20,15,0.079,0.0,0.921,0.0
2024-03-20,16,0.948,0.0,0.052,0.0
2024-03-20,17,1.0,0.0,0.0,0.0
2024-03-20,18,0.885,0.0,0.115,0.0
2024-03-20,19,0.0,0.0,0.331,0.669
2024-03-20,20,0.0,0.0,0.538,0.462
2024-03-20,21,0.0,0.0,0.754,0.246
2024-03-20,22,0.0,0.0,0.803,0.197
2024-03-20,23,0.0,0.0,0.37,0.63
2024-03-21,0,0.0,0.0,0.866,0.134
2024-03-21,1,0.0,0.0,0.0,1.0
2024-03-21,2,0.0,0.0,0.6,0.4
2024-03-21,3,0.0,0.0,1.0,0.0
2024-03-21,4,0.0,0.0,0.213,0.787
2024-03-21,5,0.0,0.0,1.0,0.0
2024-03-21,6,0.272,0.0,0.728,0.0
2024-03-21,7,1.0,0.0,0.0,0.0
2024-03-21,8,0.803,0.0,0.197,0.0
2024-03-21,9,0.331,0.0,0.157,0.511
2024-03-21,10,0.528,0.0,0.472,0.0
2024-03-21,11,1.0,0.0,0.0,0.0
2024-03-21,12,0.315,0.0,0.685,0.0
2024-03-21,13,0.741,0.0,0.259,0.0
2024-03-21,14,0.361,0.0,0.639,0.0
2024-03-21,15,0.813,0.0,0.069,0.118
2024-03-21,16,1.0,0.0,0.0,0.0
2024-03-21,17,1.0,0.0,0.0,0.0
2024-03-21,18,0.138,0.823,0.039,0.0
2024-03-21,19,0.0,0.2,0.197,0.603
2024-03-21,20,0.039,0.0,0.039,0.921
2024-03-21,21,0.0,0.0,0.754,0.246
2024-03-21,22,0.0,0.0,0.584,0.416
2024-03-21,23,0.0,0.0,0.236,0.764
2024-03-22,0,0.0,0.0,0.433,0.567
2024-03-22,1,0.0,0.0,0.0,1.0
2024-03-22,2,0.0,0.0,0.718,0.282
2024-03-22,3,0.0,0.0,0.698,0.302
2024-03-22,4,0.0,0.0,0.121,0.879
2024-03-22,5,0.0,0.0,1.0,0.0
2024-03-22,6,0.115,0.0,0.885,0.0
2024-03-22,7,1.0,0.0,0.0,0.0
2024-03-22,8,1.0,0.0,0.0,0.0
2024-03-22,9,0.325,0.0,0.039,0.636
2024-03-22,10,0.354,0.0,0.298,0.348
2024-03-22,11,0.275,0.0,0.213,0.511
2024-03-22,12,0.0,0.0,0.41,0.59
2024-03-22,13,0.544,0.0,0.456,0.0
2024-03-22,14,0.843,0.079,0.079,0.0
2024-03-22,15,0.03,0.0,0.656,0.315
2024-03-22,16,0.79,0.0,0.21,0.0
2024-03-22,17,0.921,0.079,0.0,0.0
2024-03-22,18,1.0,0.0,0.0,0.0
2024-03-22,19,0.279,0.0,0.0,0.721
2024-03-22,20,0.0,0.0,0.384,0.616
2024-03-22,21,0.0,0.0,0.6,0.4
2024-03-22,22,0.0,0.0,0.613,0.387
2024-03-22,23,0.0,0.0,0.056,0.944
2024-03-23,0,0.0,0.0,0.331,0.669
2024-03-23,1,0.0,0.0,1.0,0.0
2024-03-23,2,0.01,0.0,0.99,0.0
2024-03-23,3,0.108,0.0,0.669,0.223
2024-03-23,4,0.0,0.0,0.672,0.328
2024-03-23,5,0.0,0.0,1.0,0.0
2024-03-23,6,0.036,0.0,0.334,0.63
2024-03-23,7,0.37,0.0,0.63,0.0
2024-03-23,8,0.538,0.039,0.157,0.266
2024-03-23,9,0.63,0.007,0.0,0.364
2024-03-23,10,0.275,0.725,0.0,0.0
2024-03-23,11,0.944,0.056,0.0,0.0
2024-03-23,12,0.725,0.039,0.236,0.0
2024-03-23,13,0.18,0.0,0.118,0.702
2024-03-23,14,0.315,0.0,0.561,0.125
2024-03-23,15,0.157,0.079,0.528,0.236
2024-03-23,16,0.236,0.318,0.367,0.079
2024-03-23,17,0.964,0.036,0.0,0.0
2024-03-23,18,0.882,0.0,0.079,0.039
2024-03-23,19,0.436,0.0,0.564,0.0
2024-03-23,20,0.305,0.0,0.302,0.393
2024-03-23,21,0.128,0.0,0.039,0.833
2024-03-23,22,0.495,0.079,0.275,0.151
2024-03-23,23,0.567,0.0,0.079,0.354
2024-03-24,0,0.0,0.0,0.685,0.315
2024-03-24,1,0.0,0.0,0.377,0.623
2024-03-24,2,0.0,0.0,0.875,0.125
2024-03-24,3,0.0,0.0,0.344,0.656
2024-03-24,4,0.0,0.0,0.633,0.367
2024-03-24,5,0.0,0.0,0.311,0.689
2024-03-24,6,0.154,0.0,0.708,0.138
2024-03-24,7,1.0,0.0,0.0,0.0
2024-03-24,8,1.0,0.0,0.0,0.0
2024-03-24,9,0.246,0.0,0.63,0.125
2024-03-24,10,0.0,0.0,0.928,0.072
2024-03-24,11,0.511,0.0,0.489,0.0
2024-03-24,12,1.0,0.0,0.0,0.0
2024-03-24,13,0.613,0.387,0.0,0.0
2024-03-24,14,0.561,0.439,0.0,0.0
2024-03-24,15,0.698,0.0,0.066,0.236
2024-03-24,16,0.908,0.0,0.013,0.079
2024-03-24,17,0.941,0.059,0.0,0.0
2024-03-24,18,0.626,0.374,0.0,0.0
2024-03-24,19,0.554,0.039,0.249,0.157
2024-03-24,20,0.384,0.0,0.066,0.551
2024-03-24,21,0.718,0.0,0.079,0.203
2024-03-24,22,0.0,0.0,0.0,1.0
2024-03-24,23,0.118,0.0,0.511,0.37
2024-03-25,0,0.669,0.0,0.0,0.331
2024-03-25,1,0.0,0.0,0.0,1.0
2024-03-25,2,0.0,0.0,0.669,0.331
2024-03-25,3,0.0,0.0,0.144,0.856
2024-03-25,4,0.0,0.0,0.446,0.554
2024-03-25,5,0.0,0.0,0.177,0.823
2024-03-25,6,0.508,0.0,0.492,0.0
2024-03-25,7,1.0,0.0,0.0,0.0
2024-03-25,8,0.852,0.148,0.0,0.0
2024-03-25,9,0.99,0.01,0.0,0.0
2024-03-25,10,0.426,0.0,0.574,0.0
2024-03-25,11,0.079,0.118,0.41,0.393
2024-03-25,12,0.511,0.197,0.292,0.0
2024-03-25,13,0.551,0.0,0.449,0.0
2024-03-25,14,0.639,0.0,0.361,0.0
2024-03-25,15,0.423,0.0,0.197,0.38
2024-03-25,16,0.315,0.0,0.197,0.489
2024-03-25,17,0.0,0.0,0.0,1.0
2024-03-25,18,0.079,0.0,0.511,0.41
2024-03-25,19,0.236,0.0,0.17,0.593
2024-03-25,20,0.039,0.0,0.577,0.384
2024-03-25,21,0.0,0.0,0.479,0.521
2024-03-25,22,0.118,0.0,0.662,0.22
2024-03-25,23,0.0,0.0,0.315,0.685
2024-03-26,0,0.0,0.0,1.0,0.0
2024-03-26,1,0.0,0.0,0.416,0.584
2024-03-26,2,0.0,0.0,0.718,0.282
2024-03-26,3,0.0,0.0,1.0,0.0
2024-03-26,4,0.0,0.0,1.0,0.0
2024-03-26,5,0.0,0.0,0.351,0.649
2024-03-26,6,0.0,0.0,0.941,0.059
2024-03-26,7,0.0,0.0,0.436,0.564
2024-03-26,8,0.03,0.0,0.905,0.066
2024-03-26,9,0.725,0.275,0.0,0.0
2024-03-26,10,0.803,0.197,0.0,0.0
2024-03-26,11,0.921,0.079,0.0,0.0
2024-03-26,12,0.882,0.118,0.0,0.0
2024-03-26,13,0.652,0.111,0.0,0.236
2024-03-26,14,0.915,0.085,0.0,0.0
2024-03-26,15,0.41,0.236,0.236,0.118
2024-03-26,16,0.446,0.554,0.0,0.0
2024-03-26,17,0.63,0.233,0.138,0.0
2024-03-26,18,0.0,0.0,0.098,0.902
2024-03-26,19,0.0,0.0,0.0,1.0
2024-03-26,20,0.0,0.0,0.0,1.0
2024-03-26,21,0.0,0.0,0.472,0.528
2024-03-26,22,0.0,0.0,0.0,1.0
2024-03-26,23,0.118,0.0,0.472,0.41
2024-03-27,0,0.0,0.0,0.528,0.472
2024-03-27,1,0.079,0.0,0.252,0.669
2024-03-27,2,0.039,0.0,0.961,0.0
2024-03-27,3,0.0,0.0,0.266,0.734
2024-03-27,4,0.0,0.0,0.751,0.249
2024-03-27,5,0.0,0.0,0.39,0.61
2024-03-27,6,0.0,0.0,0.823,0.177
2024-03-27,7,0.052,0.0,0.436,0.511
2024-03-27,8,0.882,0.118,0.0,0.0
2024-03-27,9,0.521,0.0,0.479,0.0
2024-03-27,10,0.731,0.0,0.072,0.197
2024-03-27,11,0.921,0.079,0.0,0.0
2024-03-27,12,0.921,0.079,0.0,0.0
2024-03-27,13,0.889,0.111,0.0,0.0
2024-03-27,14,0.0,0.951,0.049,0.0
2024-03-27,15,0.0,0.079,0.187,0.734
2024-03-27,16,0.0,0.0,0.197,0.803
2024-03-27,17,0.0,0.0,0.728,0.272
2024-03-27,18,0.079,0.0,0.41,0.511
2024-03-27,19,0.0,0.0,0.082,0.918
2024-03-27,20,0.0,0.0,0.866,0.134
2024-03-27,21,0.0,0.0,0.0,1.0
2024-03-27,22,0.0,0.0,0.849,0.151
2024-03-27,23,0.0,0.0,0.41,0.59
2024-03-28,0,0.0,0.0,0.63,0.37
2024-03-28,1,0.0,0.0,0.23,0.77
2024-03-28,2,0.0,0.0,1.0,0.0
2024-03-28,3,0.0,0.0,1.0,0.0
2024-03-28,4,0.0,0.0,0.446,0.554
2024-03-28,5,0.0,0.0,0.374,0.626
2024-03-28,6,0.0,0.0,1.0,0.0
2024-03-28,7,0.0,0.0,0.607,0.393
2024-03-28,8,0.0,0.0,1.0,0.0
2024-03-28,9,0.361,0.118,0.521,0.0
2024-03-28,10,1.0,0.0,0.0,0.0
2024-03-28,11,0.961,0.039,0.0,0.0
2024-03-28,12,1.0,0.0,0.0,0.0
2024-03-28,13,0.574,0.0,0.426,0.0
2024-03-28,14,0.561,0.0,0.203,0.236
2024-03-28,15,0.882,0.0,0.118,0.0
2024-03-28,16,1.0,0.0,0.0,0.0
2024-03-28,17,0.961,0.039,0.0,0.0
2024-03-28,18,0.374,0.118,0.354,0.154
2024-03-28,19,0.0,0.0,0.118,0.882
2024-03-28,20,0.118,0.039,0.236,0.607
2024-03-28,21,0.039,0.079,0.085,0.797
2024-03-28,22,0.062,0.0,0.348,0.59
2024-03-28,23,0.292,0.0,0.354,0.354
2024-03-29,0,0.0,0.0,0.0,1.0
2024-03-29,1,0.0,0.0,0.511,0.489
2024-03-29,2,0.0,0.0,0.167,0.833
2024-03-29,3,0.0,0.0,0.541,0.459
2024-03-29,4,0.043,0.0,0.315,0.643
2024-03-29,5,0.036,0.0,0.511,0.452
2024-03-29,6,0.272,0.0,0.079,0.649
2024-03-29,7,0.882,0.0,0.118,0.0
2024-03-29,8,0.498,0.039,0.118,0.344
2024-03-29,9,0.0,0.0,0.793,0.207
2024-03-29,10,0.613,0.0,0.387,0.0
2024-03-29,11,0.489,0.0,0.197,0.315
2024-03-29,12,0.843,0.0,0.0,0.157
2024-03-29,13,1.0,0.0,0.0,0.0
2024-03-29,14,0.921,0.0,0.079,0.0
2024-03-29,15,0.187,0.0,0.787,0.026
2024-03-29,16,0.83,0.0,0.039,0.131
2024-03-29,17,1.0,0.0,0.0,0.0
2024-03-29,18,0.767,0.157,0.075,0.0
2024-03-29,19,0.0,0.0,0.134,0.866
2024-03-29,20,0.0,0.0,0.97,0.03
2024-03-29,21,0.203,0.0,0.118,0.679
2024-03-29,22,0.072,0.0,0.472,0.456
2024-03-29,23,0.039,0.0,0.393,0.567
2024-03-30,0,0.0,0.0,0.489,0.511
2024-03-30,1,0.0,0.0,0.928,0.072
2024-03-30,2,0.561,0.0,0.039,0.4
2024-03-30,3,0.03,0.0,0.118,0.852
2024-03-30,4,0.0,0.0,0.748,0.252
2024-03-30,5,0.0,0.0,0.689,0.311
2024-03-30,6,0.233,0.0,0.767,0.0
2024-03-30,7,1.0,0.0,0.0,0.0
2024-03-30,8,0.528,0.0,0.472,0.0
2024-03-30,9,0.252,0.0,0.433,0.315
2024-03-30,10,1.0,0.0,0.0,0.0
2024-03-30,11,0.921,0.0,0.079,0.0
2024-03-30,12,0.0,0.0,0.393,0.607
2024-03-30,13,0.551,0.0,0.269,0.18
2024-03-30,14,0.157,0.0,0.843,0.0
2024-03-30,15,0.42,0.0,0.541,0.039
2024-03-30,16,0.682,0.0,0.318,0.0
2024-03-30,17,0.649,0.039,0.193,0.118
2024-03-30,18,0.767,0.0,0.118,0.115
2024-03-30,19,0.0,0.0,0.0,1.0
2024-03-30,20,0.275,0.0,0.226,0.498
2024-03-30,21,0.039,0.0,0.482,0.479
2024-03-30,22,0.0,0.0,0.197,0.803
2024-03-30,23,0.393,0.0,0.472,0.134
2024-03-31,0,0.0,0.0,0.433,0.567
2024-03-31,1,0.033,0.0,0.472,0.495
2024-03-31,2,0.4,0.0,0.6,0.0
2024-03-31,3,0.0,0.0,0.62,0.38
2024-03-31,4,0.0,0.0,0.869,0.131
2024-03-31,5,0.0,0.0,0.115,0.885
2024-03-31,6,0.39,0.0,0.472,0.138
2024-03-31,7,0.554,0.0,0.236,0.21
2024-03-31,8,0.0,0.0,0.738,0.262
2024-03-31,9,0.203,0.0,0.128,0.669
2024-03-31,10,1.0,0.0,0.0,0.0
2024-03-31,11,0.921,0.0,0.079,0.0
2024-03-31,12,0.039,0.0,0.118,0.843
2024-03-31,13,0.348,0.0,0.63,0.023
2024-03-31,14,1.0,0.0,0.0,0.0
2024-03-31,15,0.187,0.0,0.275,0.538
2024-03-31,16,0.948,0.0,0.039,0.013
2024-03-31,17,1.0,0.0,0.0,0.0
2024-03-31,18,0.846,0.115,0.039,0.0
2024-03-31,19,0.315,0.003,0.315,0.367
2024-03-31,20,0.0,0.0,0.58,0.42
2024-03-31,21,0.0,0.0,0.482,0.518
2024-03-31,22,0.0,0.0,0.0,1.0
2024-03-31,23,0.0,0.0,0.826,0.174
2024-04-01,0,0.433,0.0,0.174,0.393
2024-04-01,1,0.348,0.0,0.259,0.393
2024-04-01,2,0.951,0.0,0.0,0.049
2024-04-01,3,0.0,0.0,0.0,1.0
2024-04-01,4,0.0,0.0,0.2,0.8
2024-04-01,5,0.0,0.0,1.0,0.0
2024-04-01,6,0.39,0.0,0.374,0.236
2024-04-01,7,0.043,0.0,0.472,0.485
2024-04-01,8,0.59,0.0,0.384,0.026
2024-04-01,9,0.872,0.0,0.128,0.0
2024-04-01,10,1.0,0.0,0.0,0.0
2024-04-01,11,1.0,0.0,0.0,0.0
2024-04-01,12,0.197,0.0,0.63,0.174
2024-04-01,13,0.82,0.0,0.118,0.062
2024-04-01,14,0.646,0.0,0.197,0.157
2024-04-01,15,1.0,0.0,0.0,0.0
2024-04-01,16,1.0,0.0,0.0,0.0
2024-04-01,17,0.685,0.0,0.079,0.236
2024-04-01,18,0.846,0.079,0.0,0.075
2024-04-01,19,0.0,0.0,0.0,1.0
2024-04-01,20,0.0,0.0,0.462,0.538
2024-04-01,21,0.039,0.0,0.528,0.433
2024-04-01,22,0.0,0.0,0.489,0.511
2024-04-01,23,0.0,0.0,0.725,0.275
2024-04-02,0,0.0,0.0,0.039,0.961
2024-04-02,1,0.0,0.0,0.63,0.37
2024-04-02,2,0.0,0.0,0.0,1.0
2024-04-02,3,0.0,0.0,0.538,0.462
2024-04-02,4,0.0,0.0,0.528,0.472
2024-04-02,5,0.0,0.0,1.0,0.0
2024-04-02,6,0.154,0.0,0.531,0.315
2024-04-02,7,0.607,0.0,0.236,0.157
2024-04-02,8,1.0,0.0,0.0,0.0
2024-04-02,9,0.882,0.039,0.039,0.039
2024-04-02,10,0.882,0.039,0.079,0.0
2024-04-02,11,0.449,0.0,0.315,0.236
2024-04-02,12,0.944,0.0,0.056,0.0
2024-04-02,13,0.157,0.0,0.37,0.472
2024-04-02,14,0.049,0.079,0.597,0.275
2024-04-02,15,0.292,0.0,0.236,0.472
2024-04-02,16,0.685,0.0,0.275,0.039
2024-04-02,17,1.0,0.0,0.0,0.0
2024-04-02,18,0.767,0.0,0.118,0.115
2024-04-02,19,0.039,0.0,0.039,0.921
2024-04-02,20,0.0,0.0,0.511,0.489
2024-04-02,21,0.0,0.0,0.243,0.757
2024-04-02,22,0.0,0.0,0.348,0.652
2024-04-02,23,0.079,0.0,0.826,0.095
2024-04-03,0,0.0,0.0,0.449,0.551
2024-04-03,1,0.393,0.0,0.567,0.039
2024-04-03,2,0.0,0.0,0.793,0.207
2024-04-03,3,0.0,0.0,0.42,0.58
2024-04-03,4,0.0,0.0,0.603,0.397
2024-04-03,5,0.0,0.0,0.649,0.351
2024-04-03,6,0.157,0.0,0.843,0.0
2024-04-03,7,0.682,0.0,0.279,0.039
2024-04-03,8,1.0,0.0,0.0,0.0
2024-04-03,9,0.607,0.0,0.236,0.157
2024-04-03,10,0.882,0.0,0.118,0.0
2024-04-03,11,0.685,0.236,0.079,0.0
2024-04-03,12,0.511,0.489,0.0,0.0
2024-04-03,13,0.0,0.889,0.039,0.072
2024-04-03,14,0.511,0.089,0.0,0.4
2024-04-03,15,0.813,0.187,0.0,0.0
2024-04-03,16,1.0,0.0,0.0,0.0
2024-04-03,17,0.331,0.669,0.0,0.0
2024-04-03,18,0.531,0.0,0.118,0.351
2024-04-03,19,0.0,0.0,0.079,0.921
